"Census","X_Center","Y_Center","lats","lngs","nearest_wholefoods","nearest_wholefoods_lat","nearest_wholefoods_long","nearest_ralphs","nearest_ralphs_lat","nearest_ralphs_long","nearest_traderjoes","nearest_traderjoes_lat","nearest_traderjoes_long","nearest_library","nearest_library_lat","nearest_library_long","X2015ZRI","X2016ZRI","X2017ZRI","X2015ZHVI","X2016ZHVI","X2017ZHVI","Citations","Coffee","Restaurants","Shelters","totCars","totVans","totCampers","totTents","totEncamp","totCarPeople","totVanPeople","totCamperPeople","totTentPeople","totEncampPeople","totUnsheltPeople","totSheltPeople","totPeople","CrimeCount","MedHouseIncomes","HousingUnits","BusStops","X2015HousedPopulation","totHomeless2015","totHomeless2016","totHomeless2017","X2015Popin1Mi","X2016Popin1Mi","X2017Popin1Mi","TractSqMi"
127210,6422615.331,1898519.696,34.20834158,-118.459908,6310.61836493751,34.151923,-118.4665963,2656.51728545257,34.2019702,-118.4321005,5876.12603686947,34.1579742,-118.4408137,1957.241957922,34.2219287,-118.4464135,2463.52381,2621.309524,2742.968254,488739.2857,532052.381,569928.5714,0,1,18,0,2,0,0,2,11,3,0,0,3,21,30,0,30,373,48071,114,18,5929,24,22,29.768,187,210,349.453,0.595104706
127220,6424659.878,1897215.134,34.20478236,-118.4531264,6013.6131233622,34.151923,-118.4665963,1960.93024547612,34.2019702,-118.4321005,5332.60476470276,34.1579742,-118.4408137,2006.26360699975,34.2219287,-118.4464135,2463.52381,2621.309524,2742.968254,488739.2857,532052.381,569928.5714,0,3,6,0,2,0,0,7,1,3,0,0,12,2,22,0,22,142,33902,273,6,5279,12,15,22.026,216.5,255,310.743,0.252068984
127300,6419638.718,1898554.822,34.20840028,-118.4697535,6293.74158991591,34.151923,-118.4665963,3539.63566983809,34.2019702,-118.4321005,6012.8488730442,34.1717937,-118.5177696,2623.76716708388,34.2219287,-118.4464135,2518.928571,2676.214286,2810.301587,511423.8095,555134.5238,594425.3968,0,2,14,0,1,0,4,7,12,2,0,8,12,23,51,0,51,260,49475,0,9,4701,21.5,28,50.995,102.5,111,147.022,0.40750374
127400,6416942.336,1899448.988,34.21082235,-118.4786856,6650.49329451598,34.151923,-118.4665963,2809.31302570546,34.2069316,-118.5088367,5641.59929321216,34.1717937,-118.5177696,2821.01538611377,34.235118,-118.4873999,2469.527778,2624.75,2744.388889,489847.2222,531027.7778,569337.037,0,0,11,0,0,0,16,1,0,0,0,34,2,0,35,0,35,291,32723,0,20,6332,21.5,48,35.221,37.5,56,107.916,0.843716429
127520,6419656.48,1902199.797,34.21841632,-118.4697511,7407.70138349499,34.151923,-118.4665963,3818.46239217431,34.2069316,-118.5088367,6712.14408341693,34.272659,-118.5016054,2183.47617659941,34.2219287,-118.4464135,2452.071429,2603.571429,2714.444444,481489.2857,520405.9524,557868.254,0,0,6,0,0,0,0,11,0,0,0,0,19,0,52,0,52,157,30069,181,5,4514,16,12,51.731,246.6666667,383,510.69,0.140421532
127603,6416517.916,1893956.577,34.19572452,-118.4800027,5029.86381018571,34.151923,-118.4665963,2933.24173236389,34.2069316,-118.5088367,4380.90568063296,34.1717937,-118.5177696,3370.31653584316,34.1839469,-118.4462841,2911.37963,3131.425926,3253.506173,642876.8519,697939.8148,739008.642,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,37321,0,5,3200,0,4,0,19,43,60.806,0.167161464
127604,6416589.072,1895262.914,34.19931506,-118.479788,5413.74202752497,34.151923,-118.4665963,2805.60256437099,34.2069316,-118.5088367,4649.62857862996,34.1717937,-118.5177696,3527.61684618217,34.1839469,-118.4462841,2867.416667,3067.854167,3210.638889,621931.25,672582.2917,711637.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,127,31587,0,2,3153,0,0,1,62,127,149.212,0.168077952
127605,6414745.822,1891980.015,34.19026985,-118.4858312,4621.76310367511,34.151923,-118.4665963,2815.45447072121,34.2069316,-118.5088367,3589.02663767248,34.1717937,-118.5177696,3709.06428158119,34.1839469,-118.4462841,2860.033333,3071.508333,3187.222222,621723.3333,674779.1667,714820,0,0,1,0,6,4,4,0,0,10,7,8,0,0,30,0,30,113,43889,0,6,3878,1,10,30.155,35,114,284.298,0.250416052
127606,6417177.836,1891967.028,34.1902662,-118.4777891,4391.0681323327,34.151923,-118.4665963,3407.83428220141,34.2069316,-118.5088367,4217.16959504103,34.1717937,-118.5177696,2985.18422220184,34.1839469,-118.4462841,2911.37963,3131.425926,3253.506173,642876.8519,697939.8148,739008.642,0,0,1,0,5,2,3,0,0,8,4,6,0,0,19,0,19,125,58882,0,4,3394,1,11,18.854,18,24,40.952,0.210864062
127711,6419583.992,1891115.846,34.18795845,-118.4698195,4022.41771357903,34.151923,-118.4665963,2737.75543202093,34.1721301,-118.4470663,4275.23478815489,34.1579742,-118.4408137,2212.79846395379,34.1839469,-118.4462841,3013.046296,3246.101852,3374.160494,682799.0741,742366.6667,788254.321,0,2,8,0,0,0,1,0,4,0,0,2,0,8,10,0,10,362,73125,0,12,3602,8.5,9,9.797,36,66,98.626,0.364913032
127712,6419521.766,1894559.695,34.1974208,-118.4700785,5074.93524482306,34.151923,-118.4665963,3523.75557947598,34.1721301,-118.4470663,5152.29434022928,34.1579742,-118.4408137,2655.21950046196,34.1839469,-118.4462841,2951.052083,3168.53125,3296.805556,657738.5417,712460.4167,751491.6667,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,36756,0,6,3237,8.5,1,0,76,98,168.868,0.219147541
127803,6424661.998,1894570.551,34.19751549,-118.4530799,5225.76363839929,34.151923,-118.4665963,1994.22329197884,34.2019702,-118.4321005,4544.36064825096,34.1579742,-118.4408137,1634.94022529522,34.1839469,-118.4462841,2818.9375,3019.8125,3151.722222,602082.2917,652385.4167,690202.7778,0,2,3,0,0,0,0,8,0,0,0,0,14,0,22,0,22,154,41607,97,6,4288,4.5,4,21.622,155.5,212,140.591,0.247425527
127804,6422018.255,1894574.246,34.19749258,-118.4618228,5091.7968534838,34.151923,-118.4665963,2781.57066411907,34.2019702,-118.4321005,4805.85047294615,34.1579742,-118.4408137,2078.69427999215,34.1839469,-118.4462841,2951.052083,3168.53125,3296.805556,657738.5417,712460.4167,751491.6667,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,41458,0,2,4151,4.5,4,0,152,164,192.454,0.246377883
127805,6423259.513,1892641.144,34.19219633,-118.4576889,4557.64860378311,34.151923,-118.4665963,2438.57172840382,34.1721301,-118.4470663,4114.41313989345,34.1579742,-118.4408137,1395.06855778548,34.1839469,-118.4462841,2938.241667,3152.183333,3281.122222,653777.5,708781.6667,751546.6667,0,1,5,0,0,0,0,0,1,0,0,0,0,2,3,0,3,109,40060,0,8,3912,6,11,2.926,227.5,231,249.192,0.237242838
127806,6423390.514,1891321.991,34.18857314,-118.4572359,4169.96719771822,34.151923,-118.4665963,2056.10678781631,34.1721301,-118.4470663,3726.95243903499,34.1579742,-118.4408137,1132.38015194275,34.1839469,-118.4462841,2988.481481,3211.592593,3341.308642,672873.1481,729829.6296,773850.6173,0,2,10,0,1,1,5,1,9,2,2,10,2,17,34,0,34,220,29750,0,7,3663,6,5,33.906,219.5,261,258.848,0.263760742
127910,6427298.11,1894576.778,34.19756494,-118.4443624,5214.47984401925,34.1579165,-118.4142109,1230.86597301351,34.2019702,-118.4321005,4419.3218395655,34.1579742,-118.4408137,1526.24568290507,34.1839469,-118.4462841,2624.305556,2791.027778,2931.888889,551245.3704,599969.4444,644660.4938,0,0,1,0,0,0,0,1,1,0,0,0,2,2,10,0,10,153,36208,25,7,5073,52,49,9.629,130.5,169,201.109,0.250868993
127920,6429940.919,1894565.398,34.19756546,-118.4356225,4834.1614529016,34.1579165,-118.4142109,587.859889050667,34.2019702,-118.4321005,4433.13303578096,34.1579742,-118.4408137,1806.12019346203,34.1839469,-118.4462841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128101,6429930.998,1891921.141,34.19029933,-118.4356174,4108.73538285508,34.1579165,-118.4142109,1338.94195547892,34.2019702,-118.4321005,3630.10126738157,34.1579742,-118.4408137,1210.30813868946,34.1839469,-118.4462841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128102,6427290.001,1891931.469,34.19029594,-118.4443506,4549.43152593615,34.1579165,-118.4142109,1720.7830597207,34.2019702,-118.4321005,3612.75486055948,34.1579742,-118.4408137,728.852868559042,34.1839469,-118.4462841,2941.401515,3149.30303,3288.373737,657871.9697,713089.3939,757626.2626,0,1,9,3,1,0,1,0,0,2,0,2,0,0,15,0,15,334,32825,0,7,5137,3.5,9,14.686,195.5,206,219.222,0.250490046
128210,6427280.79,1889488.821,34.18358382,-118.4443453,3983.35128239783,34.1579165,-118.4142109,1299.41392053255,34.1721301,-118.4470663,2869.34557096178,34.1579742,-118.4408137,183.057787858651,34.1839469,-118.4462841,2941.401515,3149.30303,3288.373737,657871.9697,713089.3939,757626.2626,0,1,4,0,2,3,4,1,9,3,5,8,2,17,47,55,102,305,26663,0,7,5307,87,70,102.017,127.5,211,187.419,0.212324734
128220,6429932.679,1889466.123,34.18355334,-118.4355767,3466.5557151909,34.1579165,-118.4142109,1654.28986391417,34.1721301,-118.4470663,2888.02027104119,34.1579742,-118.4408137,986.995130003871,34.1839469,-118.4462841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128302,6422384.428,1889612.741,34.18386377,-118.4605367,3599.16732012821,34.151923,-118.4665963,1801.40953284129,34.1721301,-118.4470663,3406.72445267022,34.1579742,-118.4408137,1312.52264733472,34.1839469,-118.4462841,3065.427083,3297.541667,3432.541667,702651.0417,762440.625,806893.0556,0,1,4,0,0,0,4,2,0,0,0,8,3,0,12,0,12,91,33654,0,7,5079,9,20,11.785,148,183,235.032,0.265958964
128303,6424849.603,1889314.751,34.1830757,-118.4523813,3706.82728513453,34.151923,-118.4665963,1313.10130003055,34.1721301,-118.4470663,2990.50489707252,34.1579742,-118.4408137,569.79412457595,34.1839469,-118.4462841,2994.166667,3206.991667,3350.7,678495.8333,734562.5,779982.2222,0,4,10,0,0,0,1,1,1,0,0,2,2,2,9,15,24,158,21906,0,6,4368,32,45,23.724,135,191,277.705,0.159813919
128400,6422881.743,1886948.622,34.17654944,-118.4588522,2832.68253414791,34.151923,-118.4665963,1191.74123776561,34.1721301,-118.4470663,2652.57707714743,34.1579742,-118.4408137,1420.47140451076,34.1839469,-118.4462841,3063.194444,3282.87963,3432.839506,705589.8148,764075.9259,810034.5679,0,3,7,0,6,2,12,4,6,10,4,25,7,12,63,0,63,284,82039,0,21,4378,4,39,62.662,141,168,176.943,0.666335125
128500,6427259.862,1884656.2,34.17030427,-118.4443439,2896.25442330295,34.151923,-118.4665963,322.769277550298,34.1721301,-118.4470663,1410.5671900258,34.1579742,-118.4408137,1529.16606002511,34.1839469,-118.4462841,3170.9375,3402.322917,3560.444444,746293.75,807787.5,856580.5556,0,4,5,0,0,0,0,1,0,0,0,0,2,0,3,0,3,210,79732,0,10,4080,7,11,2.703,154,192,229.001,0.375961833
128601,6428259.497,1887619.3,34.17845851,-118.4410821,3369.65733990443,34.1579165,-118.4142109,894.442529374781,34.1721301,-118.4470663,2280.4369554363,34.1579742,-118.4408137,776.38424667612,34.1839469,-118.4462841,2941.401515,3149.30303,3288.373737,657871.9697,713089.3939,757626.2626,0,0,7,0,0,0,0,7,7,0,0,0,12,13,25,0,25,134,40842,0,12,4591,8,22,25.398,129.5,135,143.13,0.263261163
128602,6429904.251,1884975.826,34.17121436,-118.4356063,2464.75212100508,34.1579165,-118.4142109,1060.39007172718,34.1721301,-118.4470663,1549.97007207233,34.1579742,-118.4408137,1725.10263939859,34.1839469,-118.4462841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128702,6428590.355,1880974.602,34.1602039,-118.4398921,2379.28516000312,34.1579165,-118.4142109,1141.09385927115,34.1499728,-118.439128,262.325312872309,34.1579742,-118.4408137,1063.23975506289,34.1512255,-118.4438292,3254.009259,3491.453704,3657.407407,784236.1111,849362.037,899450.6173,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,103138,0,22,5774,21,8,0,40,35,26.69,0.641223533
128801,6420960.703,1883932.651,34.16823777,-118.4651573,1820.98260195905,34.151923,-118.4665963,1721.64647379791,34.1721301,-118.4470663,2516.60430250351,34.1579742,-118.4408137,2465.61068771026,34.1839469,-118.4462841,3118.083333,3362.864583,3496.111111,721660.4167,784643.75,833202.7778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,111,77961,0,6,3466,0,16,1,6,58,89.489,0.189997961
128802,6423955.021,1884006.67,34.16847883,-118.4552597,2118.27022383806,34.151923,-118.4665963,857.134419927597,34.1721301,-118.4470663,1771.43765442991,34.1579742,-118.4408137,1910.03386456129,34.1839469,-118.4462841,3174.5,3404.239583,3562.125,747300,809066.6667,857705.5556,0,1,2,0,0,1,0,0,0,0,2,0,0,0,2,0,2,237,69744,0,6,4461,0,1,1.808,16,73,82.852,0.374940839
128910,6423033.149,1881522.268,34.16164058,-118.4582698,1326.08765539145,34.151923,-118.4665963,1558.31333731736,34.1721301,-118.4470663,1658.94190136651,34.1579742,-118.4408137,1764.57867627503,34.1512255,-118.4438292,3110,3340.944444,3489.345679,722487.037,783812.037,833420.9877,0,3,6,0,2,0,3,0,1,3,0,6,0,2,13,0,13,147,108750,92,10,4291,2,7,13.392,15,45,19.435,0.516074277
131010,6398304.469,1901002.341,34.2148311,-118.5403581,4944.53510222033,34.1704195,-118.5412344,3032.1230413222,34.2069316,-118.5088367,5222.90040624554,34.1717937,-118.5177696,2327.77218797429,34.2350906,-118.5340957,2537.45,2679.483333,2777.266667,489388.3333,528348.3333,567144.4444,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0,3,194,41083,106,6,6990,0,20,3.095,108,114,100.334,0.411821525
131020,6398401.99,1895385.264,34.19939776,-118.5399358,3228.0609017484,34.1704195,-118.5412344,2983.4924637265,34.2069316,-118.5088367,3689.03856875428,34.1717937,-118.5177696,1007.46630043242,34.1933507,-118.5480767,2676.75,2843.607143,2932.301587,543992.8571,583675,625600,0,0,12,1,1,1,3,0,0,2,2,6,0,0,10,0,10,246,59886,0,14,6110,0,17,9.684,0,59,100.064,0.557864345
131100,6408805.17,1900872.503,34.21462445,-118.5056231,5913.2919806669,34.1704195,-118.5412344,906.024402993479,34.2069316,-118.5088367,4897.31651091368,34.1717937,-118.5177696,2831.58442745033,34.235118,-118.4873999,2516.319444,2661.472222,2763.962963,488004.1667,527334.7222,564020.3704,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,47,76429,0,7,3399,0,0,3,15,53,20.764,0.425392786
131200,6406203.002,1900922.728,34.21472619,-118.514231,5523.48602524619,34.1704195,-118.5412344,999.743772898687,34.2069316,-118.5088367,4790.3167001262,34.1717937,-118.5177696,2912.41434527419,34.2350906,-118.5340957,2540.983333,2683.883333,2789.333333,495925,534623.3333,572411.1111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,70417,0,6,3558,6,2,0,9,11,7.517,0.435654806
131300,6403562.941,1900912.24,34.21465994,-118.5229633,5204.25410910876,34.1704195,-118.5412344,1559.28492894235,34.2069316,-118.5088367,4795.75134559555,34.1717937,-118.5177696,2494.49541199479,34.2350906,-118.5340957,2528.888889,2669.152778,2770.962963,488143.0556,526848.6111,564422.2222,0,0,7,0,1,0,0,0,1,2,0,0,0,2,4,0,4,119,58086,0,7,5126,0,11,3.517,73.5,122,79.398,0.431635407
131400,6400922.832,1900901.244,34.21459167,-118.5316957,4995.04869475857,34.1704195,-118.5412344,2270.56596172434,34.2069316,-118.5088367,4933.79251153988,34.1717937,-118.5177696,2292.59783937395,34.2350906,-118.5340957,2528.888889,2669.152778,2770.962963,488143.0556,526848.6111,564422.2222,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,43,43,168,72262,0,7,6182,43,60,43,31,79,38.01,0.427438637
131600,6394369.685,1900817.734,34.21426501,-118.5533697,5007.13264411682,34.1704195,-118.5412344,4180.1349702267,34.2069316,-118.5088367,5428.89808211529,34.2582985,-118.5787259,2378.62224180113,34.1933507,-118.5480767,2509.016667,2645.5,2738.177778,478300,513328.3333,550313.3333,0,0,6,0,0,0,3,0,0,0,0,6,0,0,7,0,7,215,69902,0,13,5753,4,6,7.285,30,39,37.153,0.845848167
131701,6392983.526,1897331.489,34.20466434,-118.5578906,4109.09757771652,34.1704195,-118.5412344,4020.86397353395,34.1700223,-118.5702536,5125.8684698449,34.1680463,-118.5916396,1550.03682889591,34.1933507,-118.5480767,2509.016667,2645.5,2738.177778,478300,513328.3333,550313.3333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,49375,0,7,4787,0,8,0,14,25,79.438,0.25468144
131702,6395752.73,1897326.873,34.20469355,-118.5487321,3877.33434211235,34.1704195,-118.5412344,3681.36368497031,34.2069316,-118.5088367,4641.33841669819,34.1717937,-118.5177696,1264.12137199951,34.1933507,-118.5480767,2497.888889,2635.875,2728.240741,475197.2222,512538.8889,549105.5556,0,0,3,0,1,0,6,0,0,2,0,13,0,0,17,0,17,164,61414,0,7,3928,0,0,17.16,4,68,75.404,0.278774539
131800,6402230.46,1897297.873,34.20470914,-118.527308,4026.76425483205,34.1704195,-118.5412344,1718.44115578091,34.2069316,-118.5088367,3767.93085615955,34.1717937,-118.5177696,2292.43461771599,34.1933507,-118.5480767,2546.875,2705.333333,2798.907407,495154.1667,537252.7778,579144.4444,0,0,10,0,0,3,1,1,4,0,5,2,2,8,19,0,19,272,59250,98,13,5668,0,22,18.924,43,116,75.055,0.507915061
131900,6407506.185,1897274.339,34.20471926,-118.5098593,4788.11104917541,34.1704195,-118.5412344,263.657592506086,34.2069316,-118.5088367,3736.9343657997,34.1717937,-118.5177696,3739.38659609113,34.1933507,-118.5480767,2896.010417,3104.604167,3224.583333,622853.125,672784.375,715468.0556,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,60350,0,15,4438,0,0,0,13.33333333,60,44.762,0.508931065
132001,6406171.712,1892677.451,34.19206909,-118.514195,3465.35465165083,34.1704195,-118.5412344,1726.47453327525,34.2069316,-118.5088367,2280.92515470766,34.1717937,-118.5177696,3123.02463850806,34.1933507,-118.5480767,3074.297619,3302.714286,3419.238095,689241.6667,739544.0476,783885.7143,0,0,1,0,0,0,2,0,0,0,0,4,0,0,4,0,4,82,77708,0,10,3366,3.666666667,0,4.19,43.5,48,52.592,0.373973438
132002,6408293.408,1893695.127,34.19489512,-118.507196,4153.19458195906,34.1704195,-118.5412344,1348.38297093033,34.2069316,-118.5088367,2749.80475987289,34.1717937,-118.5177696,3768.08026767854,34.1933507,-118.5480767,2867.895833,3076.583333,3197.319444,614747.9167,665605.2083,706968.0556,0,1,7,0,1,0,0,0,0,2,0,0,0,0,7,0,7,74,84150,0,13,3424,3.666666667,12,6.591,3.666666667,36,17.247,0.617805583
132101,6411774.949,1891991.83,34.19026246,-118.4956552,4743.20327072578,34.1704195,-118.5412344,2217.24654731695,34.2069316,-118.5088367,2893.84436441328,34.1717937,-118.5177696,4107.15270012538,34.1667746,-118.5300482,2867.895833,3076.583333,3197.319444,614747.9167,665605.2083,706968.0556,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,80,76786,0,6,4573,0,12,1,4.666666667,50,48.803,0.312924196
132102,6411277.987,1896300.584,34.20209547,-118.497369,5361.91497284786,34.1704195,-118.5412344,1185.11234166961,34.2069316,-118.5088367,3861.00788222966,34.1717937,-118.5177696,3788.85760553763,34.235118,-118.4873999,2790.657407,2991.62963,3108.567901,587765.7407,636554.6296,676045.679,0,2,9,0,3,0,3,0,0,5,0,6,0,0,12,0,12,218,58447,0,14,5631,0,24,12.057,3.666666667,40,14.781,0.529436952
132300,6402211.355,1894653.782,34.19744334,-118.5273253,3269.60930782364,34.1704195,-118.5412344,2003.2770741988,34.2069316,-118.5088367,2987.82323058301,34.1717937,-118.5177696,1964.25496747799,34.1933507,-118.5480767,2676.75,2843.607143,2932.301587,543992.8571,583675,625600,0,0,20,0,0,0,9,0,0,0,0,19,0,0,19,0,19,252,41012,0,12,6843,0,28,18.854,43.5,47,59.945,0.493637776
132501,6395746.231,1894682.272,34.19742654,-118.5487058,3084.13330171833,34.1704195,-118.5412344,3639.19461334841,34.1700223,-118.5702536,4032.10536465925,34.1717937,-118.5177696,457.402975563731,34.1933507,-118.5480767,2629.666667,2790.385417,2876.152778,526523.9583,564902.0833,604763.8889,0,0,1,0,0,0,1,8,3,0,0,2,14,6,35,0,35,152,58856,73,7,3860,0,0,35.494,15,62,65.749,0.27173355
132502,6395810.411,1892274.326,34.19081087,-118.5484501,2365.22079913036,34.1704195,-118.5412344,3063.8429322439,34.1700223,-118.5702536,3530.49794610059,34.1717937,-118.5177696,284.815468919823,34.1933507,-118.5480767,2610.940476,2773.535714,2846.634921,516964.2857,555528.5714,593874.6032,0,0,3,0,1,0,2,0,2,2,0,4,0,4,10,0,10,63,50804,0,5,3772,0,9,9.632,19,48,98.896,0.241222847
132700,6402544.181,1891930.52,34.18996506,-118.5261775,2580.08153551424,34.1704195,-118.5412344,2473.12442972774,34.2069316,-118.5088367,2165.95383602096,34.1717937,-118.5177696,2051.38177243351,34.1933507,-118.5480767,3060.880952,3277.285714,3383.412698,670027.381,718873.8095,760179.3651,0,0,5,0,3,2,3,0,0,5,4,6,0,0,17,0,17,162,48098,77,13,5229,18,5,16.673,26,31,33.518,0.510144585
132900,6402033.208,1889571.718,34.18347611,-118.5278262,1907.18230253511,34.1704195,-118.5412344,2389.36505192311,34.16266,-118.5215,1596.56437952264,34.1717937,-118.5177696,1870.43193824278,34.1667746,-118.5300482,3110.902778,3338.777778,3433.518519,682791.6667,733600,773377.7778,0,0,1,0,0,0,5,0,0,0,0,10,0,0,10,0,10,125,79276,0,9,3564,21.83333333,3,10.474,76.16666667,64,63.797,0.461011992
133000,6393012.267,1893936.279,34.19533533,-118.5577333,3162.50293805129,34.1704195,-118.5412344,3044.59461451526,34.1700223,-118.5702536,4356.35720740823,34.1680463,-118.5916396,916.180855410821,34.1933507,-118.5480767,2679.869048,2850.130952,2933.253968,543652.381,581351.1905,618285.7143,0,0,9,0,4,0,0,0,2,6,0,0,0,4,10,0,10,101,72111,0,9,4630,0,8,10.214,14,31,78.856,0.386938234
133100,6397118.623,1890013.054,34.18461682,-118.5440838,1602.07588190353,34.1704195,-118.5412344,2906.56415434225,34.1700223,-118.5702536,2812.54674776756,34.1717937,-118.5177696,1039.45039263391,34.1933507,-118.5480767,2609.777778,2773.527778,2845.203704,517584.7222,556729.1667,594509.2593,0,0,8,0,0,1,5,0,3,0,2,10,0,6,19,0,19,134,68359,0,14,5419,15,20,19.059,71.33333333,36,84.062,0.586851962
134001,6383073.231,1896336.612,34.20177502,-118.5906472,3782.57268753104,34.1682042,-118.5969982,2113.36970384953,34.202,-118.6136,3408.25202072469,34.1922146,-118.6258129,65.4211699149321,34.2013572,-118.5901475,2692.40625,2859.8125,2944.430556,538792.7083,574873.9583,606419.4444,0,2,6,0,1,0,2,0,0,2,0,4,0,0,7,0,7,172,30163,0,7,4056,5.5,12,6.781,153.8333333,135,140.866,0.22528261
134002,6384589.128,1896290.859,34.20167367,-118.585633,3870.00697818095,34.1682042,-118.5969982,2575.12708994669,34.202,-118.6136,3784.02659207759,34.1680463,-118.5916396,417.133711216204,34.2013572,-118.5901475,2692.40625,2859.8125,2944.430556,538792.7083,574873.9583,606419.4444,0,0,2,0,0,1,2,0,1,0,2,4,0,2,8,0,8,133,53958,0,8,3611,5.5,5,7.924,170.8333333,159,142.279,0.290921656
134101,6390356.896,1900854.066,34.21430341,-118.5666433,5416.48713752832,34.1704195,-118.5412344,4534.67122113172,34.202,-118.6136,5022.15958892543,34.2582985,-118.5787259,2599.83467461274,34.2013572,-118.5901475,2509.016667,2645.5,2738.177778,478300,513328.3333,550313.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,50055,0,9,5172,0,0,0,42,69,34.661,0.411469663
134103,6386351.828,1901588.771,34.21625948,-118.5799046,5576.23285063731,34.1682042,-118.5969982,3484.55815983268,34.202,-118.6136,4681.0193370544,34.2582985,-118.5787259,1908.18854038581,34.2013572,-118.5901475,2556.833333,2707.138889,2791.685185,495480.5556,531772.2222,563890.7407,0,0,0,0,0,1,3,0,0,0,2,6,0,0,9,0,9,81,72356,0,6,4332,2,0,9.093,37,66,24.704,0.405585074
134104,6387709.271,1900013.878,34.21195339,-118.5753848,5261.09033191144,34.1682042,-118.5969982,3688.54103040202,34.202,-118.6136,5111.75578043632,34.1680463,-118.5916396,1799.58689501929,34.2013572,-118.5901475,2556.833333,2707.138889,2791.685185,495480.5556,531772.2222,563890.7407,0,0,5,0,0,1,0,0,0,0,2,0,0,0,3,0,3,100,73594,0,3,4683,7,11,2.808,43.5,68,45.198,0.250168497
134201,6382937.462,1900648.018,34.2136198,-118.5911801,5083.94714984796,34.1682042,-118.5969982,2435.84052005374,34.202,-118.6136,3980.52592616226,34.1922146,-118.6258129,1368.37248618242,34.2013572,-118.5901475,2588.27381,2749.690476,2836.444444,506654.7619,543470.2381,575426.9841,0,1,8,0,0,4,7,0,0,0,7,15,0,0,22,0,22,161,102691,0,12,4548,13,14,21.896,137,165,89.003,0.566267619
134302,6374071.04,1900940.045,34.2142754,-118.6205126,5566.94351870674,34.1682042,-118.5969982,1507.40892297218,34.202,-118.6136,2503.8099577629,34.1922146,-118.6258129,3143.65773552825,34.2013572,-118.5901475,2620.416667,2788.4,2881.844444,520400,557926.6667,588160,0,0,4,0,0,1,0,0,0,0,2,0,0,0,2,0,2,76,83448,0,11,3881,0,0,1.808,23,87,71.071,0.504550119
134303,6376171.934,1897007.265,34.20350426,-118.6134842,4212.63996923545,34.1682042,-118.5969982,167.792506846681,34.202,-118.6136,1693.50941233483,34.1922146,-118.6258129,2161.80550958118,34.2013572,-118.5901475,2753.902778,2928.777778,3018.259259,560959.7222,597388.8889,627361.1111,0,2,20,0,3,4,2,0,3,5,7,4,0,6,32,0,32,207,94175,0,12,5233,21,13,31.971,80.5,108,57.076,0.606214648
134304,6377161.754,1900796.52,34.21393301,-118.6102868,5235.50378865498,34.1682042,-118.5969982,1362.94550001543,34.202,-118.6136,2808.64437371657,34.1922146,-118.6258129,2323.22057563027,34.2013572,-118.5901475,2620.416667,2788.4,2881.844444,520400,557926.6667,588160,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,151,73125,0,7,2941,2,68,1,63.5,42,57.622,0.393965031
134305,6379767.225,1902127.706,34.21763403,-118.6016952,5519.47392375359,34.1682042,-118.5969982,2056.69661312239,34.202,-118.6136,3596.8341216826,34.1922146,-118.6258129,2100.76697645279,34.2013572,-118.5901475,2620,2785.930556,2877.407407,519206.9444,556326.3889,588477.7778,0,0,4,0,0,0,0,0,1,0,0,0,0,2,6,0,6,87,37296,0,4,4233,6,11,5.926,114,194,90.503,0.138053887
