Census,X_Center,Y_Center,lats,lngs
532605,6493405.26,1816723.674,33.98424128,-118.2251677
532606,6494706.542,1816344.078,33.98320615,-118.2208725
532700,6488501.667,1817105.705,33.98525978,-118.2413457
532800,6485244.747,1817530.8,33.9864059,-118.2520926
532900,6485255.691,1814853.886,33.97905025,-118.2520343
533001,6487222.622,1815275.484,33.98022211,-118.24555
533002,6489160.967,1814276.675,33.97749038,-118.2391487
533103,6491542.973,1814136.374,33.97712017,-118.231291
533104,6493629.124,1813975.057,33.97668989,-118.224409
533105,6496060.048,1816223.115,33.98288185,-118.216407
533106,6495864.193,1814745.451,33.9788203,-118.2170425
533107,6496034.464,1813195.123,33.97456125,-118.2164699
533201,6498560.677,1815865.704,33.98191425,-118.2081561
533202,6498068.379,1814595.193,33.97842028,-118.2097713
533203,6498518.782,1813086.314,33.97427669,-118.2082753
533300,6500312.169,1819820.882,33.99279229,-118.2024051
533401,6502987.064,1820132.528,33.99366313,-118.1935828
533402,6502499.727,1818754.944,33.98987515,-118.1951817
533403,6504918.169,1818046.052,33.98793987,-118.1871993
533501,6500860.995,1817150.127,33.9854565,-118.200577
533502,6502595.48,1816993.215,33.9850347,-118.1948545
533503,6503737.729,1816816.764,33.98455587,-118.1910856
533601,6502784.846,1815339.742,33.98049222,-118.1942193
533602,6502085.999,1814140.386,33.97719285,-118.1965167
533603,6502485.042,1812524.129,33.97275376,-118.1951902
533701,6506471.714,1818372.959,33.988846,-118.1820765
533702,6506277.589,1816448.633,33.98355728,-118.1827053
533703,6509240.135,1816384.336,33.983395,-118.1729328
533803,6505886.351,1813251.304,33.97476956,-118.1839766
533804,6507351.719,1813411.886,33.97521808,-118.1791444
533805,6508566.592,1813120.466,33.97442319,-118.1751358
533806,6509925.694,1811359.115,33.9695897,-118.1706433
533901,6514505.993,1812960.512,33.97401051,-118.1555455
533902,6515061.536,1810569.594,33.96744299,-118.1537012
534001,6517133.886,1810744.533,33.9679322,-118.1468675
534002,6519220.359,1810576.178,33.96747777,-118.1399857
534101,6511398.62,1812175.786,33.97184055,-118.16579
534102,6512654.391,1811578.855,33.9702059,-118.1616452
534201,6510943.72,1807152.501,33.95803529,-118.1672627
534202,6512810.368,1807719.969,33.95960298,-118.1611103
534203,6514729.251,1806942.894,33.95747599,-118.1547786
534301,6505477.634,1807867.457,33.95997353,-118.1852919
534302,6508426.444,1807638.689,33.95935946,-118.1755664
534403,6501893.192,1810856.157,33.96816727,-118.1971314
534404,6503864.875,1810151.133,33.96624043,-118.1906245
534405,6506197.836,1810071.354,33.96603312,-118.1829301
534406,6508609.247,1809599.992,33.96474968,-118.1749749
534501,6498699.806,1810702.294,33.96772681,-118.207662
534502,6500890.733,1809980.196,33.96575482,-118.2004317
534700,6496540.598,1810912.074,33.96829078,-118.2147845
534802,6494454.291,1811969.879,33.97118502,-118.2216728
534803,6493311.851,1811277.854,33.96927646,-118.2254355
534804,6492736.758,1809065.268,33.96319307,-118.2273157
534900,6489869.923,1811829.234,33.97076982,-118.2367913
535001,6484913.51,1812072.924,33.97140625,-118.2531399
535002,6486920.662,1811980.699,33.97116653,-118.2465194
535101,6486219.517,1809529.969,33.96442758,-118.2488118
535102,6486206.992,1807454.569,33.95872463,-118.2488361
535200,6485576.795,1804739.332,33.9512593,-118.2508919
535300,6490060.67,1808486.01,33.96158441,-118.2361363
535400,6490697.756,1805090.241,33.95225749,-118.2340093
535501,6494313.388,1808324.032,33.96116596,-118.2221109
535502,6496374.032,1808440.004,33.96149695,-118.2153163
535503,6496626.056,1806167.911,33.95525509,-118.2144693
535603,6493673.274,1806467.079,33.95605945,-118.2242081
535604,6493700.593,1804506.807,33.95067311,-118.2241036
535605,6496002.969,1803813.303,33.94878134,-118.2165071
535606,6493339.976,1803409.514,33.94765571,-118.2252846
535607,6494601.05,1801328.038,33.94194386,-118.2211115
535701,6499760.007,1807954.445,33.96018213,-118.2041472
535702,6499488.416,1805807.555,33.9542813,-118.2050283
535802,6498721.628,1800923.835,33.94085731,-118.2075235
535803,6497957.216,1803556.558,33.94808724,-118.2100618
535804,6499987.409,1803376.039,33.94760268,-118.2033667
535901,6502824.825,1802862.914,33.94620811,-118.194008
535902,6502267.364,1800382.612,33.93938967,-118.1958301
536000,6503472.695,1806014.531,33.95487165,-118.1918918
536102,6510677.228,1801523.845,33.94256743,-118.1681105
536103,6505540.276,1801599.2,33.9427497,-118.1850473
536104,6507609.856,1802369.907,33.94487775,-118.1782284
536200,6510725.753,1793402.807,33.92025238,-118.1679058
540000,6506634.263,1793939.612,33.9217079,-118.1813948
540101,6503977.449,1797345.04,33.93105195,-118.1901733
540102,6502755.067,1794488.154,33.92319528,-118.1941847
540201,6496858.297,1800882.545,33.94073313,-118.2136664
540202,6499134.124,1798371.913,33.93384739,-118.2061463
540203,6499662.462,1796064.275,33.92750935,-118.2043891
540300,6495046.081,1798280.699,33.93357296,-118.2196223
540400,6492431.316,1797959.864,33.93267535,-118.2282398
540501,6495135.529,1795054.457,33.92470832,-118.2193043
540502,6496857.573,1791873.957,33.91597904,-118.2136057
540600,6490641.693,1794937.216,33.92435831,-118.2341162
540700,6487224.888,1795330.783,33.92541738,-118.2453819
540800,6483937.244,1792688.446,33.91813415,-118.2561967
540901,6478634.842,1793300.234,33.91977683,-118.2736789
540902,6478601.116,1789447.473,33.90918987,-118.2737555
541001,6478222.909,1783721.153,33.89345213,-118.2749503
541002,6478475.116,1777356.253,33.87596445,-118.2740621
541100,6482536.984,1785535.921,33.89847038,-118.2607508
541200,6484473.981,1789008.99,33.90802739,-118.254397
541300,6488175.861,1790346.669,33.91172823,-118.2422077
541400,6490751.318,1790854.163,33.91313949,-118.2337235
541500,6492789.205,1791464.44,33.91482926,-118.2270116
541603,6494703.492,1791149.635,33.91397594,-118.2207001
541604,6497369.948,1788920.495,33.90786642,-118.2118964
541605,6497931.499,1785817.482,33.89934312,-118.2100244
541606,6495421.998,1785978.731,33.89977151,-118.218295
541700,6499968.924,1792258.117,33.91705238,-118.2033535
541801,6502598.155,1790343.059,33.91180443,-118.1946754
541802,6504996.553,1789621.562,33.90983439,-118.1867665
542000,6500015.183,1788067.197,33.90553671,-118.2031731
542103,6502039.13,1786492.912,33.90122191,-118.196493
542104,6503822.296,1786349.402,33.900837,-118.190616
542105,6501252.866,1783579.115,33.89321105,-118.199065
542106,6504358.13,1783414.489,33.89277515,-118.1888321
542200,6501943.57,1780649.443,33.88516457,-118.1967703
542401,6497659.37,1783277.584,33.89236236,-118.2109036
542402,6497193.163,1779496.164,33.881969,-118.2124134
542501,6489869.919,1783247.857,33.89223303,-118.2365694
542502,6493042.115,1783345.658,33.89252183,-118.2261179
542601,6492907.373,1788180.922,33.90580745,-118.2265977
542602,6492992.721,1785925.858,33.89961146,-118.2262997
542700,6489757.188,1786338.84,33.90072577,-118.2369649
542800,6486606.555,1785909.677,33.89952565,-118.2473437
542900,6487200.162,1783125.31,33.89187871,-118.2453652
543000,6483284.796,1782694.481,33.89066792,-118.2582626
543100,6484583.768,1779184.775,33.88103298,-118.2539534
543201,6490523.649,1780497.35,33.88467934,-118.2343943
543202,6491733.825,1778444.57,33.87904636,-118.2303916
543304,6488382.242,1768699.859,33.8522481,-118.2413562
543305,6494938.379,1771651.785,33.86040076,-118.2197854
543306,6487840.188,1762240.177,33.83449455,-118.24309
543321,6485539.113,1773590.077,33.86566637,-118.25076
543322,6483644.55,1768820.793,33.85254813,-118.2569604
543400,6478858.292,1770137.979,33.85613286,-118.2727353
543501,6475622.573,1764302.083,33.84007235,-118.2833381
543502,6472480.45,1764918.419,33.84174114,-118.2936908
543503,6472853.048,1761247.678,33.83165766,-118.2924287
543601,6476185.789,1757593.284,33.82164226,-118.2814216
543602,6472711.15,1756188.114,33.81775387,-118.2928473
543603,6472408.42,1751355.57,33.80447261,-118.2937974
543604,6476094.747,1752727.561,33.80827155,-118.2816764
543701,6479747.078,1757583,33.82164083,-118.269697
543702,6479747.978,1754644.213,33.81356565,-118.2696681
543703,6479666.303,1750988.447,33.80351976,-118.2699047
543801,6478603.338,1764653.167,33.84105975,-118.2735258
543802,6479747.45,1760388.902,33.82935089,-118.2697206
543903,6483550.694,1760218.583,33.82891028,-118.257197
543905,6483817.236,1755573.02,33.81614708,-118.2562804
544001,6496332.579,1763922.246,33.83916974,-118.2151388
544002,6495475.425,1760196.581,33.82892727,-118.2179347
550000,6541287,1794711.231,33.92394591,-118.0671761
550100,6538591.028,1794634.715,33.92373038,-118.0760625
550201,6536176.139,1796312.937,33.92833658,-118.0840271
550202,6534456.186,1793748.184,33.92128497,-118.0896892
550300,6530894.698,1795117.883,33.92503938,-118.1014329
550400,6531972.816,1799019.429,33.93576312,-118.0978917
550500,6529579.229,1804067.235,33.94962702,-118.1058001
550601,6526139.866,1808671.797,33.96226915,-118.1171582
550602,6524558.294,1806073.692,33.95512479,-118.1223634
550700,6521861.426,1809371.604,33.96417759,-118.1312704
550800,6518008.502,1804960.222,33.95204131,-118.1439558
550901,6522547.499,1801321.885,33.94206068,-118.1289738
550902,6523698.813,1803378.478,33.94771586,-118.1251864
551000,6527541.767,1799710.915,33.93765047,-118.112502
551101,6523371.247,1793955.282,33.92182133,-118.1262274
551102,6525993.192,1795745.444,33.92674914,-118.117592
551201,6517584.843,1796241.789,33.9280828,-118.1453112
551202,6519762.435,1794960.677,33.92457095,-118.1381272
551300,6521046.489,1798856.058,33.93527959,-118.1339117
551401,6514340.958,1802045.609,33.94401738,-118.156034
551402,6517391.943,1801111.093,33.94146208,-118.1459703
551501,6513754.258,1798987.475,33.93561161,-118.1579525
551502,6515329.075,1795876.026,33.92706855,-118.1527452
551600,6512535.639,1795323.187,33.92553742,-118.1619504
551700,6516935.378,1792296.36,33.91723881,-118.147433
551800,6523518.757,1790826.981,33.91322579,-118.1257283
551900,6529939.927,1789700.754,33.91015132,-118.1045615
552001,6532787.93,1790504.037,33.91236638,-118.0951779
552002,6535425.771,1790804.73,33.91319918,-118.086485
552100,6534939.613,1787992.954,33.90547174,-118.0880792
552200,6539202.985,1789224.795,33.90886607,-118.0740322
552301,6541990.983,1790597.848,33.91264429,-118.0648469
552302,6544137.826,1788368.502,33.90652202,-118.0577671
552400,6546538.787,1785680.377,33.89913903,-118.0498503
552601,6538107.466,1782833.509,33.89130164,-118.0776264
552602,6542261.291,1782804.847,33.89123092,-118.0639397
552700,6539451.602,1785484.866,33.89858988,-118.0732039
552800,6533992.748,1785448.304,33.89847715,-118.091192
552900,6534002.091,1782803.663,33.89121015,-118.0911533
553000,6530088.508,1784033.652,33.89457951,-118.1040525
553100,6527514.937,1782538.328,33.890463,-118.1125271
553200,6525044.536,1788212.614,33.90604709,-118.1206893
553300,6519402.101,1787612.025,33.90437672,-118.1392813
553400,6517006.809,1789019.63,33.9082352,-118.1471817
553502,6515670.854,1786024.281,33.89999904,-118.1515696
553503,6514904.602,1790773.505,33.9130459,-118.1541186
553504,6514494.714,1788479.954,33.90674187,-118.1554579
553601,6510316.619,1787730.292,33.90466339,-118.1692228
553602,6511773.982,1789296.684,33.90897421,-118.1644286
553701,6507633.5,1787551.342,33.90415893,-118.1780639
553702,6506436.529,1785067.954,33.89732912,-118.1819937
553801,6510458.97,1783378.052,33.89270485,-118.1687296
553802,6509218.665,1781010.759,33.88619415,-118.172803
553901,6515711.244,1783405.646,33.89280365,-118.1514235
553902,6515203.364,1780617.99,33.88514155,-118.153083
554001,6521538.389,1785675.649,33.89906382,-118.1322329
554002,6521110.473,1783204.55,33.89227211,-118.1336322
554101,6524155.012,1783396.574,33.89281047,-118.1236012
554103,6525197.902,1785901.828,33.89969795,-118.1201748
554104,6525382.694,1783515.565,33.89314151,-118.1195565
554105,6525289.5,1780934.568,33.88604908,-118.1198534
554201,6519697.455,1780140.026,33.88384609,-118.1382741
554203,6523811.8,1778814.805,33.8802194,-118.1247134
554204,6522639.05,1780464.164,33.88474749,-118.128584
554301,6517470.772,1779564.645,33.8822564,-118.1456075
554302,6517072.636,1776192.649,33.87298916,-118.146903
554403,6519708.864,1776438.066,33.8736738,-118.1382198
554404,6522346.594,1776451.004,33.873719,-118.1295305
554405,6524870.947,1776462.842,33.87376019,-118.1212147
554406,6527511.979,1776042.113,33.87261253,-118.1125129
554511,6550049.712,1778683.82,33.87991793,-118.0382721
554512,6544920.674,1777534.132,33.87675224,-118.0551676
554513,6540993.378,1780034.161,33.88361526,-118.0681112
554514,6540522.067,1776576.147,33.87411236,-118.0696561
554515,6538161.746,1768559.555,33.85207946,-118.0774113
554516,6541238.889,1769734.605,33.85531437,-118.0672796
554517,6545000.374,1772288.661,33.86233874,-118.0548956
554518,6549838.346,1774293.087,33.86785275,-118.0389628
554519,6544586.406,1769002.519,33.85330838,-118.0562531
554521,6531405.621,1775772.331,33.87188251,-118.0996855
554522,6533536.953,1768697.338,33.85244732,-118.092643
554600,6534564.47,1780050.09,33.8836452,-118.0892922
554700,6538331.226,1780283.259,33.88429446,-118.0768827
554801,6536392.184,1777568.798,33.87683136,-118.0832638
554802,6537171.171,1774861.722,33.86939454,-118.0806903
554900,6537610.666,1771902.579,33.8612643,-118.0792349
555001,6534696.489,1765304.833,33.84312821,-118.0888143
555002,6534978.074,1762367.009,33.8350563,-118.0878786
555102,6538293.295,1763701.436,33.83873053,-118.0769658
555103,6541761.787,1765049.943,33.84244273,-118.0655474
555104,6541605.184,1762477.781,33.83537463,-118.0660575
555211,6538321.487,1759671.654,33.82765751,-118.0768628
555212,6541126.977,1759592.035,33.82744427,-118.0676257
570001,6526115.006,1772715.06,33.86346601,-118.117102
570002,6522360.806,1773151.724,33.86465323,-118.1294697
570003,6519092.136,1773137.202,33.86460127,-118.1402363
570701,6516397.323,1769247.534,33.85390252,-118.1490937
570702,6513216.237,1768042.803,33.85057872,-118.1595642
570800,6521035.534,1769116.827,33.8535613,-118.1338173
570901,6528581.236,1768697.277,33.85243349,-118.1089643
570902,6524902.982,1768991.857,33.85323138,-118.1210795
571000,6530805.92,1763749.194,33.83884348,-118.101621
571101,6526350.232,1765368.038,33.84327849,-118.1162992
571102,6526331.328,1762710.469,33.83597593,-118.1163514
571300,6516288.337,1764015.397,33.83952514,-118.149427
571400,6513079.996,1762286.774,33.83476165,-118.1599827
573401,6506964.2,1754526.168,33.81340859,-118.1800746
573402,6510277.851,1750258.663,33.80169816,-118.1691428
573403,6513370.149,1749128.829,33.79860747,-118.1589588
599000,6460870.84,1583080.148,33.34200701,-118.3299555
599100,6424016.015,1506991.243,33.13256352,-118.4494846
600100,6472014.296,1806191.056,33.95514709,-118.2956255
600201,6471508.315,1803683.336,33.9482522,-118.2972695
600202,6470934.206,1801629.395,33.94260363,-118.2991423
600302,6469257.179,1799040.152,33.935475,-118.3046455
600303,6471172.287,1799078.031,33.93559487,-118.2983324
600304,6472482.318,1798989.001,33.93536084,-118.2940128
600400,6466394.87,1799587.27,33.93695418,-118.3140872
600501,6463969.155,1798724.631,33.93456271,-118.322075
600502,6461338.427,1796385.462,33.92811161,-118.3307222
600601,6463983.916,1801376.532,33.9418498,-118.3220544
600602,6461343.316,1801301.567,33.94162025,-118.3307594
600702,6460919.509,1804438.05,33.95023492,-118.3321909
600703,6459544.038,1807351.017,33.95822667,-118.3367583
600704,6463421.344,1806645.576,33.95632326,-118.3239651
600801,6463994.149,1809975.869,33.9654794,-118.3221115
600802,6459718.266,1810133.372,33.96587371,-118.3362145
600902,6454861.717,1812394.449,33.97204107,-118.3522568
600911,6454883.89,1814802.114,33.97865714,-118.3522115
600912,6458118.312,1814180.29,33.97697914,-118.3415362
601001,6455934.183,1809582.669,33.96432505,-118.3486876
601002,6456256.259,1806755.912,33.95656067,-118.3475932
601100,6456053.308,1804034.855,33.94908175,-118.3482313
601202,6453412.426,1804040.841,33.94907274,-118.3569389
601211,6453192.154,1808885.544,33.96238299,-118.357722
601212,6453402.032,1806496.336,33.95581992,-118.3570019
601301,6451363.942,1815004.143,33.97917783,-118.363824
601302,6451163.35,1811409.335,33.96929791,-118.3644426
601303,6451976.565,1813186.464,33.97418923,-118.3617818
601401,6449446.054,1807688.886,33.95905752,-118.3700611
601402,6450747.68,1804731.538,33.95094434,-118.3657334
601501,6451462.054,1802074.867,33.94365139,-118.3633462
601502,6451385.756,1800776.202,33.94008213,-118.3635823
601600,6451296.45,1798854.262,33.93480009,-118.3638538
601700,6455548.36,1798990.903,33.93521704,-118.3498384
601801,6455380.84,1802055.251,33.94363572,-118.3504258
601802,6455374.418,1800736.259,33.9400113,-118.3504318
601900,6458690.87,1801298,33.94158614,-118.3395043
602002,6458449.642,1796081.059,33.92724867,-118.3402413
602003,6458717.181,1798664.356,33.9343496,-118.3393882
602004,6461369.353,1798647.64,33.93432795,-118.3306448
602103,6453446.483,1796483.412,33.9283066,-118.3567382
602104,6455979.718,1796292.558,33.92780658,-118.3483855
602105,6456043.667,1793472.472,33.9200581,-118.3481425
602106,6453005.109,1793608.718,33.92040315,-118.3581593
602200,6449505.215,1794728.209,33.92344448,-118.3697088
602301,6450686.284,1788646.813,33.9067458,-118.3657429
602302,6448090.481,1788061.969,33.9051125,-118.3742902
602402,6453387.057,1789516.5,33.90916221,-118.3568525
602403,6456042.191,1790930.879,33.91307425,-118.3481183
602404,6456022.696,1788365.537,33.90602498,-118.3481533
602504,6459305.636,1788180.714,33.90554788,-118.3373323
602505,6457990.307,1788187.591,33.90555457,-118.341667
602506,6461277.843,1788839.507,33.90737613,-118.3308401
602507,6461273.35,1787515.491,33.90373794,-118.3308405
602508,6458655.563,1790824.798,33.91280732,-118.339504
602509,6460457.26,1792714.09,33.91801533,-118.3335867
602600,6464800.89,1789931.217,33.91040726,-118.3192411
602700,6465357.939,1794671.616,33.92343787,-118.3174545
602801,6470605.459,1796098.127,33.92740198,-118.3001717
602802,6470535.231,1793469.192,33.92017755,-118.3003773
602900,6469290.3,1789392.746,33.90896591,-118.30444
603001,6471929.832,1786536.939,33.90114031,-118.2957134
603004,6471681.934,1783684.95,33.89330156,-118.2965026
603005,6469182.531,1785509.815,33.89829542,-118.3047564
603006,6469249.802,1782830.887,33.89093478,-118.304508
603101,6471993.019,1781311.576,33.88678248,-118.2954546
603102,6472050.666,1777816.669,33.87717959,-118.2952308
603200,6470444.77,1774976.128,33.86936125,-118.3004933
603301,6468724.856,1780344.621,33.88409859,-118.3062127
603302,6468551.578,1777671.283,33.87675131,-118.3067567
603400,6466543.693,1783762.241,33.89347111,-118.3134339
603500,6464266.968,1785661.083,33.89866903,-118.3209558
603600,6463834.007,1782286.463,33.88939239,-118.3223468
603702,6459769.214,1781523.919,33.8872605,-118.3357313
603703,6458623.079,1785529.68,33.89825701,-118.3395521
603704,6461266.948,1785536.901,33.89830108,-118.3308401
603801,6456030.568,1785641.238,33.89853918,-118.3480963
603802,6456006.499,1782890.473,33.89098037,-118.3481442
603900,6453132.507,1784278.261,33.89476602,-118.35763
604001,6453357.457,1780264.371,33.88373881,-118.3568418
604002,6453321.613,1777665.66,33.8765977,-118.3569295
604100,6455963.718,1779458.581,33.88154977,-118.348246
609900,6469794.182,1727973.12,33.74020152,-118.3021709
620001,6439159.544,1796231.781,33.92746664,-118.40383
620002,6439050.161,1793525.353,33.92002867,-118.4041547
620101,6434344.913,1796272.662,33.92752478,-118.4197012
620102,6434830.792,1793602.61,33.92019354,-118.418063
620201,6434134.839,1787347.381,33.90299738,-118.4202707
620301,6438737.449,1785678.156,33.8984626,-118.4050812
620303,6439720.67,1783166.413,33.89157165,-118.4018082
620305,6436041.285,1783974.934,33.89375229,-118.4139425
620400,6444116.491,1784258.633,33.89462028,-118.3873381
620501,6449377.082,1781597.654,33.88736287,-118.3699719
620521,6450683.382,1777633.035,33.87648199,-118.3656204
620522,6447844.514,1777635.528,33.87646011,-118.3749726
620601,6451788.77,1775123.034,33.86959599,-118.3619491
620602,6450865.387,1772449.628,33.86224082,-118.3649588
620701,6445918.646,1775282.955,33.86997579,-118.3812877
620702,6446553.076,1772380.227,33.86200626,-118.3791618
620800,6444005.531,1779028.689,33.88024823,-118.3876372
620901,6440157.287,1779975.258,33.88280777,-118.4003277
620904,6438042.07,1779356.139,33.8810832,-118.4072882
621001,6442103.146,1775235.533,33.86980506,-118.3938557
621002,6438901.374,1775088.354,33.86936571,-118.4044006
621004,6439883.71,1775427.75,33.87030912,-118.4011692
621102,6443752.053,1771670.125,33.86002566,-118.3883787
621104,6441359.161,1771140.215,33.85854391,-118.3962532
621201,6445439.351,1767878.605,33.84962511,-118.3827737
621204,6442509.832,1766980.268,33.84712563,-118.3924098
621301,6446337.057,1762577.051,33.83506689,-118.3797513
621324,6443855.33,1762398.275,33.83454961,-118.3879206
621326,6443715.764,1757811.761,33.82194535,-118.3883218
621400,6446352.436,1758096.318,33.82275493,-118.3796449
650001,6464657.631,1778467.464,33.87890573,-118.3195931
650003,6458761.558,1777377.875,33.87585867,-118.3390052
650004,6461326.161,1777835.471,33.87713952,-118.3305616
650101,6465394.138,1774267.204,33.86737062,-118.317123
650102,6460700.431,1775145.287,33.86974174,-118.3325936
650200,6460916.889,1772620.729,33.86280671,-118.3318531
650300,6455618.242,1773872.402,33.86619673,-118.3493202
650401,6458569.991,1765151.867,33.84226222,-118.3395003
650501,6452760.063,1769369.196,33.85379515,-118.3586819
650502,6449236.867,1769102.26,33.85302656,-118.3702822
650602,6452465.127,1765188.803,33.84230538,-118.359604
650603,6449385.528,1765860.51,33.84412039,-118.3697533
650604,6455645.159,1764471.104,33.84036409,-118.349124
650605,6455624.006,1766461.79,33.84583389,-118.3492164
650701,6454461.118,1761352.24,33.83178273,-118.3529869
650702,6450028.873,1761527.979,33.83222197,-118.3675825
650800,6459583.266,1759718.686,33.8273423,-118.3361037
650901,6465054.907,1763665.641,33.83823666,-118.3181299
650902,6464698.106,1758915.359,33.82518074,-118.3192551
651001,6466238.745,1754217.516,33.81228538,-118.3141345
651002,6463230.145,1754844.14,33.81398096,-118.3240449
651101,6459202.344,1752792.544,33.8083072,-118.3372814
651102,6456490.99,1757463.128,33.82111565,-118.3462592
651201,6450030.805,1757442.38,33.82099561,-118.367527
651221,6453834.99,1757754.716,33.82189142,-118.3550066
651222,6452912.823,1754393.245,33.81264582,-118.3580032
651302,6448894.81,1752280.761,33.80680111,-118.3712041
651304,6445057.513,1754338.364,33.81241536,-118.3838609
651401,6460229.384,1744801.104,33.78635787,-118.3338133
651402,6456694.382,1748521.936,33.79654908,-118.3454884
670001,6465475.009,1751155.139,33.80386402,-118.3166168
670002,6466491.426,1747742.544,33.79449569,-118.3132363
670003,6463595.688,1748466.234,33.79645906,-118.3227742
670100,6465648.134,1744204.852,33.78476762,-118.3159751
670201,6458496.324,1741956.586,33.77852581,-118.3394849
670202,6452911.154,1745634.266,33.78857802,-118.357906
670324,6446021.958,1749406.954,33.79887499,-118.3806246
670326,6439685.943,1745003.953,33.7867088,-118.4014204
670328,6435589.21,1739755.616,33.77224187,-118.4148307
670403,6449716.182,1740755.874,33.77514157,-118.3683615
670405,6447720.666,1737837.173,33.76710138,-118.3748916
670406,6444547.926,1736374.022,33.76304801,-118.3853116
670407,6444086.805,1740205.817,33.77357203,-118.3868772
670411,6446798.386,1744614.801,33.78571527,-118.3780098
670413,6440866.515,1739857.903,33.77258152,-118.3974684
670416,6438631.626,1733791.195,33.75588712,-118.4047414
670500,6456139.663,1735227.364,33.76001331,-118.347163
670602,6449990.125,1729526.159,33.74428768,-118.3673251
670701,6466470.192,1735796.496,33.7616704,-118.3131837
670702,6462474.293,1732261.953,33.75192336,-118.3262918
700101,6454957.476,1856258.981,34.09257472,-118.3524483
700102,6454514.392,1855060.592,34.08927746,-118.3538978
700200,6451065.396,1856242.016,34.09248992,-118.3653031
700300,6449019.253,1856016.077,34.09184845,-118.3720584
700400,6446252.733,1852187.164,34.08129871,-118.3811478
700501,6444239.088,1854500.989,34.08763557,-118.3878271
700502,6446398.522,1855459.344,34.09029167,-118.3807073
700600,6440304.623,1855450.685,34.09020278,-118.4008338
700700,6435528.87,1851946.81,34.08052133,-118.416559
700801,6441505.211,1848716.262,34.07171074,-118.3967808
700802,6445953.321,1847502.605,34.06842315,-118.3820778
700901,6445641.494,1845420.552,34.06269874,-118.3830812
700902,6442212.409,1845209.659,34.06208279,-118.3944002
701000,6438767.353,1845143.933,34.06186451,-118.4057737
701100,6423243.36,1843653.207,34.05758517,-118.4570058
701201,6411903.247,1837745.229,34.04120359,-118.4943488
701202,6413264.372,1835089.455,34.03392429,-118.4898132
701302,6410820.639,1832730.227,34.02740856,-118.4978403
701304,6408344.253,1833811.879,34.03034677,-118.506031
701402,6409461.234,1830278.98,34.02065438,-118.5022862
701501,6413069.888,1832991.431,34.02815668,-118.4904214
701502,6414030.631,1832005.256,34.02545969,-118.4872348
701601,6416370.147,1837038.339,34.03932064,-118.4795932
701602,6417624.815,1835463.427,34.03500943,-118.4754273
701701,6418581.931,1834486.362,34.03233702,-118.4722531
701702,6414976.884,1831021.38,34.02276873,-118.4840964
701801,6420551.97,1832700.058,34.02745383,-118.4657238
701802,6416523.259,1829602.646,34.01889066,-118.4789709
701902,6412108.281,1827789.298,34.01384921,-118.4935106
702002,6414742.872,1825037.969,34.00632428,-118.4847734
702102,6416436.783,1823193.914,34.00127946,-118.4791555
702201,6418327.565,1827578.475,34.01335207,-118.4729854
702202,6420065.443,1825680.709,34.00815967,-118.4672218
702300,6423497.252,1829359.713,34.01831224,-118.4559535
702400,6445160.393,1831872.393,34.02546553,-118.3844985
702501,6441436.508,1828051.966,34.01492786,-118.3967383
702502,6445183.652,1827581.951,34.01367634,-118.3843676
702600,6441774.107,1820919.327,33.99533222,-118.3955317
702700,6439769.171,1824673.407,34.00562593,-118.4021956
702801,6437351.625,1826803.48,34.01145217,-118.4102008
702802,6435414.506,1824592.643,34.00535527,-118.4165623
702803,6430389.056,1821077.51,33.99563793,-118.4330934
702901,6425661.499,1814131.481,33.9764945,-118.4485874
703001,6445282.205,1820954.103,33.99546515,-118.3839589
703002,6448607.784,1818043.746,33.98750239,-118.3729521
703100,6454110.306,1820051.118,33.99307305,-118.3548242
703200,6458561.181,1822042.919,33.99858847,-118.3401633
800101,6371978.991,1871762.285,34.13406457,-118.6268305
800102,6372417.755,1859964.217,34.10165318,-118.6251382
800202,6354631.014,1864941.084,34.11501038,-118.6840025
800203,6358177.037,1881579.404,34.16079502,-118.6726554
800204,6362597.897,1876298.826,34.1463654,-118.657928
800324,6325625.291,1878190.378,34.15083624,-118.7801675
800325,6314114.557,1875860.027,34.14418147,-118.8181486
800326,6312796.67,1866859.602,34.11942076,-118.8222606
800327,6336348.357,1880000.405,34.15603333,-118.7447711
800328,6344660.179,1878925.91,34.15324694,-118.7172727
800329,6338127.605,1868550.283,34.12460683,-118.738612
800330,6333031.659,1857350.65,34.09372853,-118.7551713
800331,6319696.167,1880578.982,34.15727157,-118.7998265
800332,6328103.484,1882122.104,34.16169237,-118.7720767
800406,6302159.625,1846981.883,34.06455725,-118.8568437
800408,6316957.585,1832471.94,34.02502399,-118.8076008
800410,6337471.116,1844045.381,34.05725922,-118.7401849
800504,6357770.835,1842350.507,34.0529942,-118.6731297
800506,6377173.525,1843693.675,34.05702503,-118.6091033
900102,6635295.973,2073307.961,34.68925925,-117.7550634
900103,6608881.141,2051873.466,34.63050705,-117.8430466
900104,6608372.637,2036113.153,34.58720301,-117.8448179
900201,6573654.431,2079509.467,34.70653954,-117.960113
900300,6536374.788,2090212.474,34.73592629,-118.0841837
900501,6524656.32,2070720.877,34.68233475,-118.1231089
900504,6529865.57,2063872.557,34.66353337,-118.1057573
900505,6529185.158,2070684.237,34.68224838,-118.1080444
900506,6531862.262,2070713.343,34.68233594,-118.0991395
900507,6535882.525,2069437.424,34.67884015,-118.0857632
