Census,X_Center,Y_Center,lats,lngs,nearest_ralphs,nearest_ralphs_lat,nearest_ralphs_long,nearest_traderjoes,nearest_traderjoes_lat,nearest_traderjoes_long,nearest_library,nearest_library_lat,nearest_library_long,X2015ZRI,X2016ZRI,X2017ZRI,X2015ZHVI,X2016ZHVI,X2017ZHVI,Citations,Coffee,Restaurants,Shelters,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,totUnsheltPeople,totSheltPeople,totPeople,CrimeCount,MedHouseIncomes,HousingUnits,BusStops,X2015HousedPopulation,totHomeless2015,totHomeless2016,totHomeless2017,X2015Popin1Mi,X2016Popin1Mi,X2017Popin1Mi,TractSqMi
294510,6479106.024,1744827.893,33.78658771,-118.271694,4912.929086,33.8303087,-118.264448,4966.174553,33.7561213,-118.3108978,870.5918704,33.7891505,-118.2628036,2267.416667,2374.466667,2490.733333,473883.3333,504386.6667,532857.7778,0,1,0,0,1,0,3,0,3,2,0,6,0,6,15,0,15,136,39632,0,0,4569,5,2,14.653,271.3333333,219,229.242,0.200113716
294520,6480891.338,1744912.123,33.78683227,-118.2658196,4841.436568,33.8303087,-118.264448,5393.307694,33.7561213,-118.3108978,380.0747656,33.7891505,-118.2628036,2227.083333,2331.366667,2457.444444,448416.6667,477121.6667,505288.8889,0,2,3,0,6,1,10,0,0,10,2,21,0,0,37,0,37,110,46047,0,3,3873,8,0,37.301,357.1666667,360,306.626,0.186926483
294610,6483208.148,1745085.036,33.78732399,-118.2581968,4819.843588,33.8303087,-118.264448,5987.254436,33.7561213,-118.3108978,472.2246153,33.7891505,-118.2628036,2227.083333,2331.366667,2457.444444,448416.6667,477121.6667,505288.8889,0,1,4,0,0,1,2,0,0,0,2,4,0,0,9,0,9,155,39688,90,2,4364,17,16,8.998,259.1666667,246,310.931,0.318112236
294620,6486329.07,1745130.179,33.78746962,-118.2479267,5007.684119,33.8303087,-118.264448,6792.077783,33.7561213,-118.3108978,1389.032801,33.7891505,-118.2628036,2031.291667,2154.930556,2278.166667,379709.7222,408575,432729.6296,0,1,2,0,1,11,20,0,0,2,20,42,0,0,68,0,68,95,38973,0,7,4494,0,0,68.377,186.3333333,298,283.591,0.324981686
294701,6484198.943,1741695.072,33.77801604,-118.254908,5596.066982,33.7532987,-118.3075641,5725.950986,33.7561213,-118.3108978,1438.741523,33.7891505,-118.2628036,2056.214286,2180.452381,2302.460317,396485.7143,426221.4286,451261.9048,0,1,8,2,3,2,9,2,7,5,4,19,3,13,62,40,102,286,34868,0,19,3252,74,54,102.127,207.6666667,126,259.129,0.676515842
294810,6479159.705,1742257.949,33.77952645,-118.2714945,4434.649319,33.7532987,-118.3075641,4481.554197,33.7561213,-118.3108978,1339.533621,33.7891505,-118.2628036,2267.416667,2374.466667,2490.733333,473883.3333,504386.6667,532857.7778,0,1,2,0,2,3,5,1,1,3,5,10,2,2,25,0,25,113,30156,0,4,4397,30,38,24.708,288.6666667,192,296.109,0.123748029
294820,6480943.451,1742346.164,33.77978194,-118.2656258,4873.758919,33.7532987,-118.3075641,4948.617324,33.7561213,-118.3108978,1075.094436,33.7891505,-118.2628036,2267.416667,2374.466667,2490.733333,473883.3333,504386.6667,532857.7778,0,0,9,0,1,1,2,1,2,2,2,4,2,4,26,0,26,169,31042,0,4,3931,92,23,26.143,226.6666667,207,294.674,0.148084168
294830,6480515.885,1739858.536,33.77294337,-118.267011,4343.620017,33.7532987,-118.3075641,4472.343036,33.7561213,-118.3108978,1845.690847,33.7891505,-118.2628036,2267.416667,2374.466667,2490.733333,473883.3333,504386.6667,532857.7778,0,0,1,0,2,5,15,0,14,3,9,31,0,27,94,0,94,181,30281,0,10,4055,60.66666667,49,93.602,211.6666667,118,208.027,0.342083995
294900,6477346.598,1740568.354,33.77487021,-118.2774453,3679.053034,33.7532987,-118.3075641,3733.605872,33.7561213,-118.3108978,2088.614154,33.7891505,-118.2628036,2300.25,2407.611111,2520.666667,483438.8889,514559.7222,543911.1111,0,0,2,0,0,0,1,0,0,0,0,2,0,0,3,0,3,122,31616,216,5,3556,2.666666667,1,3.095,239.6666667,180,192.866,0.24889161
295103,6471596.562,1736075.543,33.76247986,-118.2963214,1458.506413,33.7532987,-118.3075641,1523.450185,33.7561213,-118.3108978,2993.049254,33.7357394,-118.2929497,2311.9,2421.216667,2532.466667,496005,528060,557215.5556,0,0,4,0,4,0,0,0,9,6,0,0,0,17,25,0,25,166,116850,0,6,4948,2,6,24.693,35.66666667,57,39.32,0.794715474
296210,6475340.849,1730654.517,33.74761381,-118.2839528,2275.203665,33.7532987,-118.3075641,2667.704729,33.7561213,-118.3108978,1562.334785,33.7357394,-118.2929497,2234.583333,2349.861111,2477.666667,468394.4444,498727.7778,527307.4074,0,0,2,0,3,1,2,0,0,5,2,4,0,0,14,0,14,95,28292,49,5,3286,7,29,13.77,210,196,318.712,0.216060659
296220,6475386.676,1728257.56,33.74102788,-118.2837798,2590.866416,33.7532987,-118.3075641,3020.496356,33.7561213,-118.3108978,1033.034475,33.7357394,-118.2929497,2234.583333,2349.861111,2477.666667,468394.4444,498727.7778,527307.4074,0,5,14,0,7,6,3,0,2,11,11,6,0,4,41,0,41,294,25670,0,10,4564,33,76,41.12,251.7333333,250,391.33,0.20712384
296300,6470082.425,1733208.165,33.75458859,-118.3012745,599.5785441,33.7532987,-118.3075641,906.8604563,33.7561213,-118.3108978,2235.3024,33.7357394,-118.2929497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296401,6466147.991,1728556.24,33.74177308,-118.3141692,1421.245431,33.7532987,-118.3075641,1625.685306,33.7561213,-118.3108978,2075.967949,33.7357394,-118.2929497,2974.888889,3110.944444,3245,738505.5556,782663.8889,820318.5185,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,2,69,88281,0,1,3220,4.5,0,1.808,6.5,15,9.379,0.381524956
296402,6469289.36,1730288.971,33.74656076,-118.3038543,824.9256608,33.7532987,-118.3075641,1248.074354,33.7561213,-118.3108978,1571.642188,33.7357394,-118.2929497,2384.027778,2487.416667,2588.962963,533722.2222,567575,600781.4815,0,0,0,0,0,0,4,0,0,0,0,8,0,0,9,0,9,65,97692,0,8,3191,4.5,6,9.379,132,124,269.529,0.403583532
296500,6472568.415,1730916.802,33.74831264,-118.2930747,1451.42953,33.7532987,-118.3075641,1864.651061,33.7561213,-118.3108978,1399.694502,33.7357394,-118.2929497,2311.9,2421.216667,2532.466667,496005,528060,557215.5556,0,0,1,0,2,0,6,0,0,3,0,13,0,0,16,0,16,157,39583,0,6,4169,13,36,15.75,159,196,340.933,0.350686355
296600,6472775.891,1727811.936,33.73978285,-118.2923625,2060.019159,33.7532987,-118.3075641,2500.285857,33.7561213,-118.3108978,453.3852115,33.7357394,-118.2929497,2234.583333,2349.861111,2477.666667,468394.4444,498727.7778,527307.4074,0,4,24,3,7,4,3,0,1,11,7,6,0,2,55,119,174,450,33267,0,24,5509,82,23,173.578,207.2333333,309,268.251,0.325125734
296901,6472095.813,1724312.892,33.73016284,-118.2945655,2842.686847,33.7532987,-118.3075641,3261.266697,33.7561213,-118.3108978,638.5480516,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,43463,0,5,4445,30.5,0,0,242.9,301,406.93,0.238388637
296902,6471778.433,1725875.575,33.73445417,-118.2956244,2371.093644,33.7532987,-118.3075641,2795.773419,33.7561213,-118.3108978,285.9721167,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,2,3,1,6,1,2,0,2,10,2,4,0,4,19,59,78,135,68750,0,9,4114,30.5,56,78.393,260.4,287,353.666,0.189498001
297000,6467865.835,1725380.619,33.73306184,-118.3084871,2254.376548,33.7532987,-118.3075641,2576.648068,33.7561213,-118.3108978,1468.942406,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,108417,0,12,5448,2,9,0,79.5,80,94.171,0.558106337
297110,6475256.321,1725941.122,33.73466184,-118.284187,2997.774347,33.7532987,-118.3075641,3437.971968,33.7561213,-118.3108978,820.0255638,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,2,5,1,13,6,2,7,5,21,11,4,12,10,88,0,88,311,41837,0,6,4886,82,61,88.264,193.0666667,256,332.436,0.188246485
297120,6474973.111,1723547.008,33.72808117,-118.2850961,3493.723695,33.7532987,-118.3075641,3930.348985,33.7561213,-118.3108978,1120.450245,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,0,4,0,3,3,4,0,0,5,5,8,0,0,22,0,22,180,51795,0,5,3542,6.733333333,45,21.575,267.0666667,247,387.163,0.171050359
297201,6473047.807,1722396.116,33.72490362,-118.2914165,3496.549042,33.7532987,-118.3075641,3915.187866,33.7561213,-118.3108978,1214.556417,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,136,64750,0,3,3725,3.333333333,27,4,161.8666667,175,203.609,0.155994862
297202,6470739.286,1722341.506,33.72473494,-118.2990073,3276.880858,33.7532987,-118.3075641,3663.189486,33.7561213,-118.3108978,1347.279899,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,76731,0,0,3637,3.333333333,4,0,80.13333333,148,114.155,0.222347356
297300,6466913.618,1720937.337,33.72084469,-118.3115734,3631.778688,33.7532987,-118.3075641,3927.472246,33.7561213,-118.3108978,2392.100847,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,85417,0,0,2482,0.666666667,7,0,14.83333333,24,12.97,0.471569135
297400,6463914.228,1722507.714,33.72513376,-118.3214526,3388.669485,33.7532987,-118.3075641,3585.217955,33.7561213,-118.3108978,2890.863292,33.7357394,-118.2929497,2974.888889,3110.944444,3245,738505.5556,782663.8889,820318.5185,0,0,3,0,1,0,0,0,0,2,0,0,0,0,5,0,5,76,106667,0,0,3400,5.5,7,4.591,2.666666667,16,0,0.808628985
297500,6470250.565,1719027.708,33.71562542,-118.3005819,4243.290942,33.7532987,-118.3075641,4608.024017,33.7561213,-118.3108978,2347.933673,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,0,0,0,0,0,4,0,0,0,0,8,0,0,8,0,8,144,81250,0,2,5227,4,4,8.379,12.13333333,43,10.998,0.785162265
297601,6474364.831,1718030.794,33.71291918,-118.2870446,4879.946862,33.7532987,-118.3075641,5291.976139,33.7561213,-118.3108978,2598.503334,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,0,2,0,0,0,2,0,0,0,0,4,0,0,5,0,5,123,107632,0,14,2787,2.4,5,5.19,9.733333333,31,14.187,0.286463536
297602,6473371.529,1719119.345,33.71590242,-118.2903209,4458.496079,33.7532987,-118.3075641,4865.532799,33.7561213,-118.3108978,2221.614789,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,2,113,80951,0,8,3618,2.4,0,1.808,19.8,85,39.144,0.240222922
300100,6490825.876,1910545.418,34.24203387,-118.2343977,2090.6312,34.2233388,-118.2365614,3903.043537,34.2069873,-118.2331547,6401.731589,34.2583944,-118.3010953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300200,6489614.006,1905510.347,34.22819035,-118.238368,565.0910847,34.2233388,-118.2365614,2408.603322,34.2069873,-118.2331547,6680.197993,34.2583944,-118.3010953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300501,6489034.454,1902774.628,34.22066918,-118.2402637,452.1604603,34.2233388,-118.2365614,1657.702176,34.2069873,-118.2331547,6998.250633,34.2583944,-118.3010953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300502,6493428.35,1899247.921,34.21100626,-118.2257027,1698.187487,34.2233388,-118.2365614,819.0231633,34.2069873,-118.2331547,8249.435165,34.13758,-118.2135991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310100,6469341.501,1898216.073,34.20799604,-118.3053608,2416.090361,34.1890481,-118.3181587,3727.030996,34.1749504,-118.2988584,5624.037666,34.2583944,-118.3010953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310201,6469556.482,1892468.81,34.19220516,-118.3045921,1297.712599,34.1890481,-118.3181587,1992.041264,34.1749504,-118.2988584,6610.223147,34.2148849,-118.3709474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310202,6472176.448,1890415.646,34.18658486,-118.2959084,1602.896371,34.1731515,-118.3021752,1323.328102,34.1749504,-118.2988584,7593.162657,34.2148849,-118.3709474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310300,6465553.65,1895008.003,34.19914845,-118.3178553,1124.712816,34.1890481,-118.3181587,3211.885346,34.1749504,-118.2988584,5192.227667,34.2148849,-118.3709474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310400,6460250.857,1896309.374,34.20267708,-118.3354064,2116.81527,34.183956,-118.3394374,4566.476513,34.1749504,-118.2988584,3542.921463,34.2148849,-118.3709474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310501,6459018.064,1893393.991,34.19465466,-118.3394509,1190.970032,34.183956,-118.3394374,4334.073209,34.1749504,-118.2988584,3671.511503,34.2148849,-118.3709474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310601,6462709.12,1893010.617,34.19363484,-118.3272408,979.8286641,34.1890481,-118.3181587,3340.265988,34.1749504,-118.2988584,4667.692024,34.2148849,-118.3709474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310602,6465508.902,1892432.584,34.19207118,-118.3179763,336.9465815,34.1890481,-118.3181587,2594.579177,34.1749504,-118.2988584,5498.487949,34.2148849,-118.3709474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310701,6467053.369,1889997.148,34.18539226,-118.312844,636.5009717,34.1890481,-118.3181587,1734.927398,34.1749504,-118.2988584,6276.687832,34.2148849,-118.3709474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310702,6468887.741,1888444.441,34.18114118,-118.3067629,984.660027,34.1731515,-118.3021752,1002.425622,34.1749504,-118.2988584,6915.464956,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310703,6470862.942,1886528.667,34.17589329,-118.3002133,354.6883286,34.1731515,-118.3021752,163.0571665,34.1749504,-118.2988584,7269.734261,34.1201181,-118.2591677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310800,6464068.174,1886022.986,34.1744459,-118.3226725,1677.816401,34.1890481,-118.3181587,2193.945388,34.1749504,-118.2988584,5322.733223,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310900,6461560.814,1888556.14,34.18138424,-118.3309896,828.955395,34.183956,-118.3394374,3044.533109,34.1749504,-118.2988584,4797.03569,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311000,6457683.673,1889866.921,34.18495032,-118.3438237,418.8132948,34.183956,-118.3394374,3746.41146,34.1519738,-118.3519476,3924.336353,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311100,6454417.436,1890147.575,34.18569033,-118.3546268,1412.003862,34.183956,-118.3394374,3761.410151,34.1519738,-118.3519476,3196.47949,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311200,6454855.708,1885166.089,34.17200618,-118.3531198,1592.405852,34.16445,-118.3678,2232.606771,34.1519738,-118.3519476,2528.73524,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311300,6457888.732,1885934.374,34.17414617,-118.3431013,1142.966014,34.183956,-118.3394374,2599.24114,34.1519738,-118.3519476,3481.357072,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311400,6455993.673,1881620.078,34.16227318,-118.349317,1719.631566,34.16445,-118.3678,1171.850034,34.1519738,-118.3519476,2803.140425,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311500,6459308.509,1882512.841,34.16475753,-118.3383693,2139.426611,34.183956,-118.3394374,1894.620455,34.1519738,-118.3519476,3787.537598,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311600,6459221.341,1878205.749,34.15292146,-118.3386095,2979.45059,34.16445,-118.3678,1233.25385,34.1519738,-118.3519476,4021.970629,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311700,6464834.99,1881405.485,34.16176441,-118.3200887,2080.651403,34.1731515,-118.3021752,2445.043668,34.1749504,-118.2988584,5487.159345,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311801,6468847.986,1882979.107,34.16612289,-118.3068392,892.5880399,34.1731515,-118.3021752,1227.170401,34.1749504,-118.2988584,6690.592627,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311802,6467558.57,1885064.178,34.17184147,-118.3111231,836.9071114,34.1731515,-118.3021752,1181.398164,34.1749504,-118.2988584,6333.284192,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320000,6455260.149,1873103.833,34.13886477,-118.3516432,1521.778514,34.1400425,-118.3680984,1459.559994,34.1519738,-118.3519476,3931.965754,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320100,6432579.273,1929960.514,34.29485687,-118.4273952,8032.694884,34.256727,-118.501532,7259.269966,34.272659,-118.5016054,2528.668373,34.3075438,-118.4502043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320201,6428870.15,1926763.615,34.28602833,-118.4396292,6562.587529,34.256727,-118.501532,5891.84899,34.272659,-118.5016054,2585.010782,34.3075438,-118.4502043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320202,6430422.58,1928110.025,34.2897466,-118.4345092,7177.991082,34.256727,-118.501532,6458.094786,34.272659,-118.5016054,2451.190991,34.3075438,-118.4502043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320300,6426981.329,1925359.694,34.28214772,-118.4458616,5851.171348,34.256727,-118.501532,5235.290689,34.272659,-118.5016054,2787.252744,34.2612159,-118.4292353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400204,6634809.742,1870516.298,34.13202437,-117.758303,10676.48715,34.1271807,-117.8740188,4323.27544,34.1073921,-117.7220344,38106.90431,34.0892154,-118.1685095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400205,6647521.34,1876330.623,34.14791002,-117.7162443,14719.08856,34.1271807,-117.8740188,4541.882349,34.1073921,-117.7220344,42189.30351,34.0892154,-118.1685095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400206,6647690.558,1868870.88,34.12741039,-117.7157547,13317.62231,34.0095776,-117.740723,2302.351103,34.1073921,-117.7220344,41946.5115,34.0892154,-118.1685095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400207,6631234.754,1874363.805,34.14261982,-117.7700872,9729.387309,34.1271807,-117.8740188,5914.983434,34.1073921,-117.7220344,37197.47324,34.0892154,-118.1685095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400302,6625423.176,1863960.137,34.11406698,-117.7893657,7936.764266,34.1271807,-117.8740188,3179.205477,34.1034966,-117.8214091,35057.81787,34.0892154,-118.1685095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400304,6621978.155,1861012.624,34.10598693,-117.8007664,7151.403929,34.1271807,-117.8740188,1922.811346,34.1034966,-117.8214091,33950.60069,34.0892154,-118.1685095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400402,6614899.232,1871791.716,34.13564269,-117.8240886,4696.261773,34.1271807,-117.8740188,3586.996329,34.1034966,-117.8214091,32161.7564,34.0892154,-118.1685095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400403,6623463.664,1874559.594,34.14320394,-117.7957682,7427.438764,34.1271807,-117.8740188,5012.135594,34.1034966,-117.8214091,34874.17278,34.0892154,-118.1685095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400404,6614898.344,1881090.381,34.16119417,-117.8240377,5961.614208,34.1271807,-117.8740188,6427.42942,34.1034966,-117.8214091,32739.32195,34.0892154,-118.1685095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400501,6602631.86,1880644.511,34.16002119,-117.8645877,3757.628145,34.1271807,-117.8740188,7444.646514,34.1034966,-117.8214091,29095.11297,34.0892154,-118.1685095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
